ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
106814683,29,1,5,Состою в браке,1,1,1,0,Камчатская область,Камчатская область,Камчатская область,0,0,66751497,0,5,40000.0,2,2
106814684,38,1,2,Состою в браке,2,2,1,0,Курганская область,Курганская область,Курганская область,0,0,66751835,0,2,8000.0,4,3
106814685,22,1,4,Не состоял в браке,0,0,1,0,Нижегородская область,Нижегородская область,Нижегородская область,1,0,66751956,0,3,10000.0,1,1
106814686,38,1,3,Состою в браке,2,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66752118,0,3,10000.0,2,2
106814687,46,1,2,Не состоял в браке,0,0,1,0,Мурманская область,Мурманская область,Мурманская область,1,0,66752199,0,3,15000.0,2,2
106814688,32,1,5,Состою в браке,1,0,1,0,Архангельская область,Архангельская область,Архангельская область,1,0,66752209,0,4,25000.0,1,1
106814689,59,1,2,Состою в браке,3,0,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,0,66752307,0,4,20000.0,3,2
106814690,29,0,2,Состою в браке,1,1,1,0,Приморский край,Приморский край,Приморский край,1,0,66752309,0,4,18000.0,3,2
106814691,23,1,3,Не состоял в браке,0,0,1,0,Омская область,Омская область,Омская область,0,0,66752429,0,4,20000.0,1,1
106814692,33,0,2,Состою в браке,1,1,1,0,Ленинградская область,Ленинградская область,Ленинградская область,0,0,66752489,0,4,19000.0,3,2
106814693,44,1,2,Не состоял в браке,1,1,1,0,Тверская область,Тверская область,Тверская область,0,0,66752609,0,3,15000.0,1,1
106814694,40,0,5,Состою в браке,1,1,1,0,Ростовская область,Ростовская область,Ростовская область,0,1,66752735,0,4,13000.0,2,2
106814695,62,0,2,Состою в браке,2,0,1,0,Приморский край,Приморский край,Приморский край,1,1,66752773,0,4,25000.0,2,2
106814696,42,1,3,Состою в браке,1,0,1,0,Пермская область,Пермская область,Пермская область,0,0,66752821,0,4,12000.0,2,2
106814697,26,1,5,Не состоял в браке,0,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,66752841,0,2,10000.0,1,1
106814698,40,1,5,Вдовец/Вдова,1,1,1,0,Татарстан,Татарстан,Татарстан,0,0,66752852,0,3,8000.0,3,3
106814699,25,0,5,Состою в браке,0,0,1,0,Смоленская область,Смоленская область,Смоленская область,1,0,66752866,0,4,16000.0,1,1
106814700,39,1,5,Состою в браке,1,1,1,0,Чувашия,Чувашия,Чувашия,1,0,66752937,0,3,10000.0,2,2
106814701,34,0,5,Состою в браке,1,1,1,0,Орловская область,Орловская область,Орловская область,0,0,66753026,0,3,10000.0,3,2
106814702,52,0,2,Состою в браке,3,1,1,0,Орловская область,Орловская область,Орловская область,0,1,66753202,0,2,6000.0,2,2
106814703,45,1,2,Не состоял в браке,2,0,1,0,Кабардино-Балкария,Кабардино-Балкария,Кабардино-Балкария,0,0,66753360,1,3,7600.0,3,2
106814704,32,1,2,Состою в браке,2,2,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,66753366,0,2,4500.0,2,2
106814705,59,1,5,Состою в браке,2,0,1,0,Саратовская область,Саратовская область,Саратовская область,0,1,66753409,0,3,8500.0,3,3
106814706,29,0,2,Состою в браке,1,1,1,0,Саратовская область,Саратовская область,Саратовская область,1,0,66753414,0,2,10000.0,2,2
106814707,30,0,2,Состою в браке,0,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66753456,0,3,12000.0,2,2
106814708,35,1,5,Не состоял в браке,0,0,1,0,Кировская область,Кировская область,Кировская область,0,0,66753507,0,3,12000.0,2,2
106814709,58,1,2,Состою в браке,0,0,0,1,Тульская область,Тульская область,Тульская область,1,0,66753724,0,3,7000.0,4,4
106814710,48,1,2,Не состоял в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,66753910,0,2,9500.0,3,3
106814711,30,1,2,Состою в браке,1,1,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,66754122,0,3,7000.0,3,2
106814712,39,1,2,Разведен(а),1,1,1,0,Иркутская область,Иркутская область,Иркутская область,0,0,66754244,0,4,25000.0,2,2
106814713,24,1,5,Не состоял в браке,0,0,1,0,Пермская область,Пермская область,Пермская область,0,0,66754318,0,3,20000.0,1,1
106814714,43,1,5,Не состоял в браке,2,1,1,0,Ульяновская область,Ульяновская область,Ульяновская область,1,0,66754599,0,4,20000.0,1,1
106814715,51,0,2,Состою в браке,0,0,1,0,Пермская область,Пермская область,Пермская область,0,0,66754688,0,3,10000.0,1,1
106814716,28,1,4,Не состоял в браке,0,0,1,0,Еврейская АО,Еврейская АО,Еврейская АО,0,0,66754878,0,3,18000.0,3,3
106814717,35,1,3,Вдовец/Вдова,0,1,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,1,66755048,0,2,6000.0,2,2
106814718,47,0,3,Состою в браке,1,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,66755123,0,3,17000.0,1,1
106814719,26,0,3,Состою в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0,66755136,1,3,15000.0,3,3
106814720,62,1,2,Состою в браке,1,0,1,1,Кемеровская область,Кемеровская область,Кемеровская область,1,1,66755260,0,4,30000.0,5,4
106814721,41,1,3,Вдовец/Вдова,4,4,1,1,Северная Осетия,Северная Осетия,Северная Осетия,0,0,66755328,0,4,20000.0,2,1
106814722,23,1,3,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,66755359,0,2,7500.0,1,1
106814723,50,0,2,Не состоял в браке,0,0,1,0,Якутия,Якутия,Якутия,1,0,66755397,0,4,23000.0,2,2
106814724,40,1,2,Разведен(а),1,1,1,0,Костромская область,Костромская область,Костромская область,1,0,66755439,0,3,12500.0,2,1
106814725,42,1,5,Разведен(а),1,0,1,0,Горный Алтай,Горный Алтай,Горный Алтай,0,1,66755566,0,3,14000.0,2,2
106814726,26,1,5,Состою в браке,1,1,1,0,Татарстан,Татарстан,Татарстан,1,0,66755908,0,4,10000.0,1,1
106814727,24,1,3,Разведен(а),0,0,1,0,Калининградская область,Калининградская область,Калининградская область,0,0,66755935,0,3,17000.0,1,1
106814728,55,1,5,Состою в браке,0,0,0,1,Адыгея,Адыгея,Адыгея,0,0,66756058,0,3,9000.0,2,2
106814729,43,0,2,Состою в браке,1,1,1,0,Амурская область,Амурская область,Амурская область,0,1,66756206,0,4,19000.0,2,2
106814730,29,0,3,Не состоял в браке,0,0,1,0,Адыгея,Адыгея,Адыгея,0,0,66756226,0,3,15000.0,4,3
106814731,64,1,2,Не состоял в браке,2,0,0,1,Ростовская область,Ростовская область,Ростовская область,1,0,66756236,0,2,8000.0,2,1
106814732,45,0,2,Состою в браке,2,1,1,0,Хакасия,Хакасия,Хакасия,1,0,66756441,0,4,20000.0,4,4
106814733,26,1,3,Состою в браке,1,1,1,0,Омская область,Омская область,Омская область,0,0,66756577,0,3,7000.0,1,1
106814734,38,1,3,Не состоял в браке,1,1,1,0,Мордовская республика,Мордовская республика,Мордовская республика,1,0,66756793,0,3,8000.0,2,2
106814735,39,1,2,Состою в браке,2,2,1,0,Челябинская область,Челябинская область,Челябинская область,0,0,66756862,0,3,11000.0,2,2
106814736,45,0,2,Состою в браке,4,1,1,0,Тамбовская область,Тамбовская область,Тамбовская область,0,0,66756963,0,4,25000.0,2,1
106814737,41,1,3,Разведен(а),0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,66757319,0,4,11000.0,1,1
106814738,44,1,2,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,1,66757331,0,4,18000.0,4,4
106814739,60,0,5,Состою в браке,3,0,1,0,Оренбургская область,Оренбургская область,Оренбургская область,1,1,66757399,0,4,19000.0,2,1
106814740,53,1,2,Состою в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0,66757434,0,3,9000.0,3,3
106814741,32,1,2,Состою в браке,1,1,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,66757450,0,3,6500.0,2,2
106814742,32,0,5,Разведен(а),1,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,1,66757455,1,2,9000.0,1,1
106814743,27,0,5,Состою в браке,1,0,1,0,Тульская область,Тульская область,Тульская область,0,1,66757529,0,3,12000.0,3,3
106814744,42,1,3,Состою в браке,2,1,1,0,Ивановская область,Ивановская область,Ивановская область,1,0,66757873,0,3,9000.0,3,2
106814745,29,0,1,Состою в браке,0,0,1,0,Ханты-Мансийский АО,Тюменская область,Тюменская область,0,0,66758013,0,3,20000.0,2,2
106814746,27,0,5,Состою в браке,2,2,1,0,Мурманская область,Мурманская область,Мурманская область,0,0,66758186,0,5,50000.0,2,2
106814747,27,1,2,Состою в браке,1,1,1,0,Костромская область,Костромская область,Костромская область,0,0,66758482,0,3,8000.0,4,3
106814748,41,0,2,Состою в браке,1,1,1,0,Ростовская область,Ростовская область,Ростовская область,0,1,66758603,0,4,20000.0,3,3
106814749,30,1,3,Состою в браке,2,2,1,0,Ярославская область,Ярославская область,Ярославская область,1,0,66758945,0,4,15000.0,1,1
106814750,43,0,5,Не состоял в браке,1,1,1,0,Калининградская область,Калининградская область,Калининградская область,1,0,66758955,0,4,15000.0,3,3
106814751,27,1,5,Состою в браке,1,1,1,0,Оренбургская область,Оренбургская область,Оренбургская область,1,1,66759180,0,4,15000.0,2,2
106814752,33,0,2,Состою в браке,2,2,1,0,Белгородская область,Белгородская область,Белгородская область,0,1,66759258,0,3,15000.0,2,2
106814753,55,1,2,Состою в браке,0,0,1,1,Тульская область,Тульская область,Тульская область,1,0,66759406,0,4,15000.0,2,2
106814754,40,1,2,Не состоял в браке,0,0,1,0,Астраханская область,Астраханская область,Астраханская область,1,0,66759524,0,2,5200.0,2,1
106814755,52,1,2,Состою в браке,2,0,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,66759558,0,3,9000.0,3,2
106814756,41,1,2,Разведен(а),1,1,1,0,Ивановская область,Ивановская область,Ивановская область,1,0,66759571,0,3,12000.0,4,4
106814757,32,1,2,Состою в браке,2,2,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,66759593,0,3,5500.0,2,2
106814758,63,1,2,Состою в браке,2,0,0,1,Иркутская область,Иркутская область,Иркутская область,0,0,66759647,0,3,7800.0,1,1
106814759,57,1,3,Состою в браке,2,0,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,0,66759887,0,4,15000.0,2,2
106814760,61,0,2,Вдовец/Вдова,0,0,0,1,Тульская область,Тульская область,Тульская область,1,0,66760003,0,2,8500.0,3,3
106814761,39,1,5,Состою в браке,2,2,1,0,Тульская область,Тульская область,Тульская область,1,1,66760148,0,4,8000.0,2,2
106814762,33,0,2,Разведен(а),1,1,1,0,Липецкая область,Липецкая область,Липецкая область,1,0,66760364,1,3,18000.0,2,2
106814763,27,1,4,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,66760539,0,3,9000.0,2,2
106814764,40,0,3,Состою в браке,2,2,1,0,Ярославская область,Ярославская область,Ярославская область,1,0,66760610,0,4,15000.0,1,1
106814765,28,0,2,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66760751,0,3,13000.0,2,2
106814766,44,1,2,Состою в браке,3,1,1,0,Бурятия,Бурятия,Бурятия,0,0,66760858,0,4,9000.0,1,1
106814767,26,1,3,Состою в браке,3,3,1,0,Курская область,Курская область,Курская область,0,0,66760966,0,3,7500.0,1,1
106814768,34,1,3,Состою в браке,2,2,1,0,Саратовская область,Саратовская область,Саратовская область,0,0,66761026,0,2,5000.0,1,1
106814769,32,1,3,Состою в браке,1,1,1,0,Мордовская республика,Мордовская республика,Мордовская республика,0,0,66761385,0,3,7000.0,1,1
106814770,26,0,2,Состою в браке,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,0,0,66761419,0,4,16000.0,2,2
106814771,59,0,1,Не состоял в браке,0,0,0,1,Орловская область,Орловская область,Орловская область,1,0,66761511,0,2,5500.0,2,2
106814772,31,0,1,Состою в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,1,0,66761952,0,3,9500.0,3,2
106814773,50,1,2,Не состоял в браке,2,0,1,0,Брянская область,Брянская область,Брянская область,1,0,66762182,1,3,8000.0,5,4
106814774,59,1,3,Не состоял в браке,0,0,1,0,Липецкая область,Липецкая область,Липецкая область,0,0,66762250,0,2,9000.0,1,1
106814775,45,1,2,Состою в браке,1,1,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,66762677,0,3,6000.0,3,2
106814776,64,1,2,Не состоял в браке,0,0,1,1,Краснодарский край,Краснодарский край,Краснодарский край,1,0,66762693,0,3,18000.0,2,2
106814777,62,1,2,Состою в браке,0,0,1,1,Приморский край,Приморский край,Приморский край,0,0,66762731,0,4,18000.0,2,2
106814778,45,1,2,Состою в браке,2,2,1,0,Якутия,Якутия,Якутия,0,0,66762769,0,4,13000.0,2,2
106814779,32,0,5,Состою в браке,1,1,1,0,Кировская область,Кировская область,Кировская область,0,0,66762936,0,4,20000.0,1,1
106814780,25,0,5,Не состоял в браке,0,0,1,0,Татарстан,Татарстан,Татарстан,0,1,66762974,0,3,13000.0,1,1
106814781,50,1,2,Вдовец/Вдова,1,1,1,0,Томская область,Томская область,Томская область,1,0,66763141,0,3,14000.0,2,2
106814782,24,1,5,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,0,0,66763589,0,4,25000.0,1,1
106814783,33,1,2,Разведен(а),1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,66763616,0,3,16000.0,4,4
106814784,34,1,5,Не состоял в браке,1,1,1,0,Амурская область,Амурская область,Амурская область,1,0,66764217,1,2,7500.0,3,3
106814785,42,0,2,Состою в браке,2,1,1,0,Архангельская область,Архангельская область,Архангельская область,1,1,66764296,0,3,15000.0,2,1
106814786,33,0,2,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,1,0,66764485,0,4,20000.0,5,5
106814787,26,1,2,Состою в браке,2,2,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,66764497,0,3,7500.0,2,2
106814788,45,0,2,Состою в браке,2,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66764503,0,3,8000.0,2,2
106814789,23,1,3,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0,66764801,0,4,20000.0,1,1
106814790,31,0,2,Состою в браке,2,1,1,0,Рязанская область,Рязанская область,Рязанская область,0,0,66764899,0,3,17000.0,3,3
106814791,60,1,1,Состою в браке,2,0,1,1,Чувашия,Чувашия,Чувашия,1,0,66765153,0,3,11000.0,3,3
106814792,30,1,2,Состою в браке,1,1,1,0,Ивановская область,Ивановская область,Ивановская область,0,0,66765253,0,3,9500.0,1,1
106814793,50,1,3,Состою в браке,3,0,1,0,Челябинская область,Челябинская область,Челябинская область,0,0,66765454,0,4,10000.0,1,1
106814794,35,1,5,Состою в браке,2,2,1,0,Магаданская область,Магаданская область,Магаданская область,1,0,66765588,0,5,25000.0,5,5
106814795,46,0,2,Состою в браке,3,0,1,0,Коми,Коми,Коми,0,0,66765718,0,4,15000.0,6,6
106814796,23,1,4,Не состоял в браке,0,0,1,0,Ярославская область,Ярославская область,Ярославская область,1,0,66765766,0,3,13000.0,1,1
106814797,48,0,3,Не состоял в браке,0,0,1,0,Кировская область,Кировская область,Кировская область,0,1,66765952,0,3,12000.0,1,1
106814798,60,0,2,Состою в браке,1,1,1,1,Приморский край,Приморский край,Приморский край,1,1,66766062,1,3,12000.0,3,3
106814799,55,0,5,Состою в браке,0,0,1,0,Удмуртия,Удмуртия,Удмуртия,0,0,66766064,0,3,11000.0,1,1
106814800,28,1,3,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,66766212,0,3,8000.0,1,1
106814801,42,1,5,Состою в браке,2,2,1,0,Бурятия,Бурятия,Бурятия,0,0,66766234,0,4,12000.0,2,2
106814802,56,1,2,Состою в браке,0,0,0,1,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66766425,0,3,10000.0,1,1
106814803,37,1,2,Состою в браке,2,2,1,0,Челябинская область,Челябинская область,Челябинская область,0,0,66766430,0,3,5000.0,1,1
106814804,31,0,2,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,66766489,0,4,30000.0,5,4
106814805,45,1,2,Вдовец/Вдова,2,0,1,0,Карелия,Карелия,Карелия,0,1,66766723,0,4,13000.0,3,2
106814806,33,0,2,Состою в браке,2,2,1,0,Ульяновская область,Ульяновская область,Ульяновская область,0,0,66766831,0,3,9000.0,1,1
106814807,31,1,2,Состою в браке,2,2,1,0,Читинская область,Читинская область,Читинская область,0,0,66766833,0,3,11000.0,2,2
106814808,35,0,2,Состою в браке,2,1,1,0,Орловская область,Орловская область,Орловская область,1,0,66767150,0,4,12000.0,2,2
106814809,35,1,3,Разведен(а),1,0,1,0,Тульская область,Тульская область,Тульская область,1,0,66767184,0,4,20000.0,1,1
106814810,32,1,2,Разведен(а),1,1,1,0,Смоленская область,Смоленская область,Смоленская область,1,0,66767535,0,2,10000.0,3,2
106814811,26,1,5,Состою в браке,0,0,1,0,Владимирская область,Владимирская область,Владимирская область,0,0,66767641,1,4,13000.0,1,1
106814812,31,1,2,Состою в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,66767708,0,4,10000.0,3,3
106814813,29,1,3,Состою в браке,0,0,1,0,Ивановская область,Ивановская область,Ивановская область,0,0,66767784,0,3,6000.0,1,1
106814814,48,1,3,Состою в браке,3,1,1,0,Иркутская область,Иркутская область,Иркутская область,1,0,66767891,0,3,6000.0,1,1
106814815,43,0,2,Состою в браке,1,2,1,0,Тульская область,Тульская область,Тульская область,1,0,66767975,0,4,20000.0,1,1
106814816,21,1,3,Не состоял в браке,0,0,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,66768278,1,3,10000.0,1,1
106814817,63,1,5,Вдовец/Вдова,1,0,0,1,Читинская область,Читинская область,Читинская область,1,0,66768436,0,2,6400.0,3,2
106814818,28,1,2,Состою в браке,2,1,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,66768449,0,3,9900.0,2,1
106814819,37,1,3,Состою в браке,2,2,1,0,Амурская область,Амурская область,Амурская область,0,0,66768662,1,3,7000.0,5,4
106814820,24,1,2,Не состоял в браке,0,0,1,0,Ивановская область,Ивановская область,Ивановская область,1,0,66768856,0,3,15000.0,1,1
106814821,28,1,3,Состою в браке,1,1,1,0,Амурская область,Амурская область,Амурская область,0,0,66768933,0,2,9000.0,1,1
106814822,29,0,2,Не состоял в браке,0,0,0,1,Белгородская область,Белгородская область,Белгородская область,0,0,66769054,0,2,7000.0,2,1
106814823,31,1,5,Не состоял в браке,1,1,1,0,Читинская область,Читинская область,Читинская область,0,0,66769398,0,3,15000.0,3,3
106814824,36,1,2,Состою в браке,1,0,1,0,Сахалинская область,Сахалинская область,Сахалинская область,0,0,66769472,0,4,21000.0,2,2
106814825,25,1,5,Состою в браке,0,0,1,0,Московская область,Московская область,Московская область,0,0,66769506,0,5,34000.0,1,1
106814826,38,1,2,Не состоял в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,66769539,0,2,9000.0,2,2
106814827,22,1,3,Не состоял в браке,0,0,1,0,Мордовская республика,Мордовская республика,Мордовская республика,0,0,66769762,0,3,8000.0,2,1
106814828,30,1,5,Разведен(а),1,1,1,0,Марийская республика,Марийская республика,Марийская республика,0,0,66769943,0,3,10000.0,3,3
106814829,50,0,2,Состою в браке,3,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,66770037,0,3,12000.0,3,3
106814830,37,1,5,Состою в браке,1,0,1,0,Архангельская область,Архангельская область,Архангельская область,1,0,66770309,0,4,12000.0,1,1
106814831,36,1,2,Состою в браке,1,0,1,0,Приморский край,Приморский край,Приморский край,1,0,66770460,0,4,14000.0,2,2
106814832,33,0,2,Состою в браке,1,0,1,0,Тюменская область,Тюменская область,Тюменская область,1,1,66770570,0,4,25000.0,2,2
106814833,37,1,4,Состою в браке,1,1,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,66770588,0,4,10000.0,2,2
106814834,52,1,2,Состою в браке,0,0,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,66770876,0,3,11000.0,3,2
106814835,41,1,5,Не состоял в браке,2,2,1,0,Хакасия,Хакасия,Хакасия,1,0,66770885,0,3,14000.0,4,4
106814836,63,1,3,Не состоял в браке,0,0,0,1,Тюменская область,Тюменская область,Тюменская область,0,0,66771320,0,1,5000.0,1,1
106814837,30,1,2,Разведен(а),2,2,1,0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,0,0,66771327,0,3,15000.0,2,1
106814838,31,1,3,Вдовец/Вдова,2,2,1,0,Марийская республика,Марийская республика,Марийская республика,0,0,66771438,0,3,14000.0,3,3
106814839,40,1,2,Состою в браке,2,2,1,0,Читинская область,Читинская область,Читинская область,0,0,66771469,0,4,6600.0,2,2
106814840,53,0,3,Разведен(а),0,0,1,1,Архангельская область,Архангельская область,Архангельская область,0,0,66771520,0,3,18000.0,1,1
106814841,38,1,5,Состою в браке,1,1,1,0,Саратовская область,Саратовская область,Саратовская область,0,0,66771537,0,4,10500.0,4,3
106814842,50,1,3,Не состоял в браке,2,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,66771638,0,3,10000.0,3,3
106814843,38,1,2,Состою в браке,3,3,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,66771654,0,4,8350.0,2,2
106814844,63,1,2,Не состоял в браке,0,0,0,1,Краснодарский край,Краснодарский край,Краснодарский край,1,0,66771690,0,3,10000.0,3,3
106814845,55,1,2,Не состоял в браке,1,0,1,1,Бурятия,Бурятия,Бурятия,0,0,66771811,0,4,20000.0,2,2
106814846,33,1,2,Не состоял в браке,1,1,1,0,Красноярский край,Красноярский край,Красноярский край,0,0,66771815,0,3,13000.0,4,4
106814847,31,1,5,Состою в браке,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,0,0,66771820,0,4,9000.0,1,1
106814848,24,1,6,Не состоял в браке,0,0,1,0,Адыгея,Адыгея,Адыгея,0,0,66771914,0,4,10000.0,3,2
106814849,45,1,2,Разведен(а),0,0,1,0,Ставропольский край,Ставропольский край,Ставропольский край,1,0,66772103,1,3,10000.0,1,1
106814850,64,1,5,Состою в браке,2,0,0,1,Якутия,Якутия,Якутия,1,0,66772204,0,4,11400.0,3,3
106814851,27,0,4,Гражданский брак,1,1,1,0,Тюменская область,Тюменская область,Тюменская область,0,0,66772338,0,4,20000.0,1,1
106814852,44,1,2,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66772729,0,3,15000.0,5,4
106814853,42,1,3,Состою в браке,3,1,0,1,Марийская республика,Марийская республика,Марийская республика,0,0,66772812,0,4,7000.0,1,1
106814854,53,1,3,Не состоял в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66772944,0,3,8000.0,4,3
106814855,36,1,5,Разведен(а),1,1,1,0,Приморский край,Приморский край,Приморский край,0,0,66772955,0,5,15000.0,2,2
106814856,46,1,2,Состою в браке,2,0,1,1,Курская область,Курская область,Курская область,0,0,66772992,0,3,8000.0,2,2
106814857,34,0,2,Гражданский брак,1,1,1,0,Липецкая область,Липецкая область,Липецкая область,0,0,66773052,0,3,7000.0,1,1
106814858,33,1,2,Состою в браке,2,2,1,0,Челябинская область,Челябинская область,Челябинская область,0,1,66773331,0,3,7000.0,2,2
106814859,26,1,3,Состою в браке,1,1,1,0,Ростовская область,Ростовская область,Ростовская область,0,1,66773433,0,3,6500.0,2,2
106814860,40,1,2,Вдовец/Вдова,2,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66773474,1,3,8000.0,2,2
106814861,26,0,2,Состою в браке,2,2,1,0,Липецкая область,Липецкая область,Липецкая область,0,0,66773509,0,3,11000.0,3,2
106814862,60,1,2,Не состоял в браке,2,0,0,1,Калужская область,Калужская область,Калужская область,1,0,66773511,0,3,10000.0,2,2
106814863,47,1,5,Состою в браке,2,1,1,0,Саратовская область,Саратовская область,Саратовская область,1,0,66773807,0,4,11000.0,3,3
106814864,23,1,3,Не состоял в браке,0,0,1,0,Псковская область,Псковская область,Псковская область,0,0,66773873,0,2,6000.0,1,1
106814865,61,0,5,Состою в браке,4,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66773911,1,3,14000.0,2,2
106814866,54,1,3,Состою в браке,2,0,1,1,Брянская область,Брянская область,Брянская область,0,0,66774126,1,3,12000.0,1,1
106814867,50,0,5,Состою в браке,1,0,1,0,Читинская область,Читинская область,Читинская область,0,0,66774155,0,4,20000.0,1,1
106814868,51,1,2,Состою в браке,0,0,1,0,Владимирская область,Московская область,Московская область,1,0,66774177,0,4,25000.0,2,2
106814869,65,1,2,Вдовец/Вдова,2,0,0,1,Тамбовская область,Тамбовская область,Тамбовская область,0,0,66774221,0,2,6500.0,3,3
106814870,24,1,2,Гражданский брак,0,0,1,0,Курская область,Курская область,Курская область,0,0,66774242,0,3,8500.0,2,1
106814871,38,0,2,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66774264,0,4,15000.0,2,2
106814872,28,0,2,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,1,66774293,0,4,25000.0,4,3
106814873,58,1,5,Вдовец/Вдова,2,0,1,1,Ярославская область,Ярославская область,Ярославская область,1,0,66774431,0,3,18000.0,6,6
106814874,49,1,5,Состою в браке,0,0,1,0,Тверская область,Тверская область,Тверская область,0,1,66774489,0,3,20000.0,1,1
106814875,39,1,2,Разведен(а),1,1,1,0,Калужская область,Калужская область,Калужская область,1,0,66774573,0,3,10000.0,2,2
106814876,64,1,3,Состою в браке,3,0,1,1,Саратовская область,Саратовская область,Саратовская область,0,0,66774742,0,4,30000.0,1,1
106814877,37,1,3,Состою в браке,2,2,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,66774754,0,4,8000.0,2,2
106814878,35,1,2,Разведен(а),1,1,1,0,Новгородская область,Новгородская область,Новгородская область,1,0,66774835,1,3,10000.0,2,2
106814879,24,1,2,Состою в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0,66774917,1,3,7000.0,1,1
106814880,45,0,3,Состою в браке,0,0,1,0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,0,0,66774929,0,3,10500.0,1,1
106814881,25,0,5,Состою в браке,2,2,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,66775080,0,4,20000.0,3,2
106814882,57,1,2,Состою в браке,0,0,1,0,Ярославская область,Ярославская область,Ярославская область,0,0,66775268,0,4,12500.0,3,2
106814883,60,1,2,Не состоял в браке,0,0,0,1,Краснодарский край,Краснодарский край,Краснодарский край,1,0,66775447,0,3,9500.0,3,2
106814884,57,1,2,Вдовец/Вдова,2,0,1,0,Вологодская область,Вологодская область,Вологодская область,0,0,66776006,0,3,12000.0,2,2
106814885,30,1,3,Состою в браке,2,2,1,0,Кировская область,Кировская область,Кировская область,0,0,66776053,0,3,5000.0,1,1
106814886,38,1,4,Состою в браке,2,2,1,0,Читинская область,Читинская область,Читинская область,0,0,66776311,0,3,5000.0,4,4
